,kasus,label
34,"['makassar', 'kabid', 'humas', 'polda', 'sulawesi', 'selatan', 'sulsel', 'kombes', 'e', 'zulpan', 'alas', 'pemuda', 'inisial', 'f', 'aku', 'akun', 'hack', 'sebar', 'video', 'hoax', 'jaksa', 'terima', 'suap', 'sidang', 'kerumun', 'tes', 'swab', 'habib', 'rizieq', 'shihab', 'tangan', 'jaksa', 'polisi', 'kombes', 'zulpan', 'sebut', 'jaksa', 'agung', 'jagung', 'benar', 'video', 'jaksa', 'penting', 'situ', 'gali', 'informasi', 'benar', 'video', 'kombes', 'e', 'zulpan', 'detikcom', 'senin', 'zulpan', 'sebut', 'polri', 'tangan', 'lapor', 'polisi', 'jaksa', 'sebut', 'penting', 'internal', 'tidak', 'video', 'viral', 'uu', 'ite', 'lapor', 'polri', 'gerak', 'lapor', 'jaksa', 'rugi', 'lapor', 'zulpan', 'jaksa', 'internal', 'turun', 'jaksa', 'agung', 'bantu', 'jaksa', 'jaksa', 'negeri', 'gali', 'informasi', 'nggak', 'video', 'unggah', 'pemuda', 'takalar', 'imbuh', 'kait', 'keikutsertaan', 'aparat', 'polres', 'takalar', 'pemuda', 'f', 'aman', 'kombes', 'zulpan', 'sebut', 'sifat', 'bantu', 'jaksa', 'aman', 'f', 'peran', 'polri', 'polres', 'takalar', 'bantu', 'aman', 'pemuda', 'zulpan', 'jaksa', 'berat', 'kait', 'video', 'duga', 'hoax', 'polisi', 'turun', 'tangan', 'tangan', 'uu', 'ite', 'sesuai', 'arah', 'presiden', 'surat', 'edar', 'kapolri', 'korban', 'lapor', 'langsung', 'pungkas', 'zulpan', 'berita', 'f', 'aman', 'rumah', 'area', 'lurah', 'kalabbirang', 'camat', 'pattallassang', 'takalar', 'wita', 'f', 'bawa', 'kejat', 'sulsel', 'terang', 'kepala', 'pusat', 'terang', 'hukum', 'kapuspenkum', 'jagung', 'leonard', 'eben', 'ezer', 'simanjuntak', 'pemuda', 'inisial', 'f', 'aman', 'pemuda', 'inisial', 'f', 'aman', 'telusur', 'benar', 'libat', 'buat', 'video', 'hoax', 'tim', 'jaksa', 'agung', 'tim', 'jaksa', 'kejat', 'sulawesi', 'selatan', 'jaksa', 'negeri', 'kejar', 'takalar', 'senin', 'tanggal', 'maret', 'wita', 'aman', 'tangkap', 'laki', 'laki', 'duga', 'video', 'hoax', 'aku', 'jaksa', 'terima', 'suap', 'sidang', 'habib', 'rizieq', 'shihab', 'leonard', 'terang', 'senin', 'aman', 'sangkut', 'telusur', 'dalam', 'benar', 'libat', 'sangkut', 'video', 'hoax', 'aparat', 'pemuda', 'inisial', 'f', 'aku', 'akun', 'retas', 'jagung', 'telusur', 'alibi', 'sangkut', 'wawancara', 'username', 'nya', 'retas', 'hack', 'sangkut', 'nyata', 'laku', 'tim', 'jaksa', 'agung', 'telusur', 'jejak', 'digital', 'video', 'hoax', 'cari', 'laku', 'username', 'sangkut', 'laku', 'buat', 'sebar', 'video', 'hoax', 'video', 'hoax', 'jaksa', 'terima', 'suap', 'sidang', 'hrs', 'edar', 'narasi', 'voice', 'over', 'bongkar', 'aku', 'jaksa', 'aku', 'terima', 'suap', 'sidang', 'habib', 'rizieq', 'shihab', 'innalillah', 'hancur', 'wajah', 'hukum', 'indonesia', 'video', 'durasi', 'detik', 'tampil', 'wawancara', 'wartawan', 'jaksa', 'kepala', 'jaksa', 'nusa', 'tenggara', 'timur', 'ntt', 'yulianto', 'potong', 'video', 'muncul', 'interaksi', 'wawancara', 'jaksa', 'yulianto', 'wartawan', 'tangkap', 'wartawan', 'tangkap', 'jaksa', 'am', 'af', 'beri', 'jaksa', 'yulianto', 'nominal', 'sahut', 'wartawan', 'nominal', 'uang', 'bentuk', 'pecah', 'rupiah', 'pecah', 'rupiah', 'rp', 'ribu', 'pecah', 'rp', 'ribu', 'jaksa', 'temu', 'wartawan', 'temu', 'kos', 'oknum', 'jaksa', 'jaksa', 'kapuspenkum', 'jagung', 'leonard', 'eben', 'ezer', 'simanjuntak', 'sebut', 'peristiwa', 'video', 'november', 'leonard', 'terang', 'video', 'kait', 'peristiwa', 'sidang', 'habib', 'rizieq', 'video', 'tangkap', 'oknum', 'jaksa', 'tim', 'saber', 'pungli', 'jaksa', 'agung', 'peristiwa', 'november', 'aku', 'jaksa', 'terima', 'suap', 'sidang', 'habib', 'rizieq', 'shihab', 'leonard']",hoax
35,"['jakarta', 'video', 'hoax', 'jaksa', 'terima', 'suap', 'kait', 'sidang', 'habib', 'rizieq', 'shihab', 'hrs', 'adil', 'negeri', 'jakarta', 'timur', 'viral', 'media', 'sosial', 'sebar', 'hoax', 'radar', 'polisi', 'jaksa', 'agung', 'jagung', 'video', 'narasi', 'voice', 'over', 'bongkar', 'aku', 'jaksa', 'aku', 'terima', 'suap', 'sidang', 'habib', 'rizieq', 'shihab', 'innalillah', 'hancur', 'wajah', 'hukum', 'indonesia', 'video', 'durasi', 'detik', 'tampil', 'wawancara', 'wartawan', 'jaksa', 'kepala', 'jaksa', 'nusa', 'tenggara', 'timur', 'ntt', 'yulianto', 'potong', 'video', 'muncul', 'interaksi', 'wawancara', 'jaksa', 'yulianto', 'wartawan', 'tangkap', 'wartawan', 'tangkap', 'jaksa', 'am', 'af', 'beri', 'jaksa', 'yulianto', 'nominal', 'sahut', 'wartawan', 'nominal', 'uang', 'bentuk', 'pecah', 'rupiah', 'pecah', 'rupiah', 'rp', 'ribu', 'pecah', 'rp', 'ribu', 'jaksa', 'temu', 'wartawan', 'temu', 'kos', 'oknum', 'jaksa', 'jaksa', 'kepala', 'pusat', 'terang', 'hukum', 'kapuspenkum', 'jagung', 'leonard', 'eben', 'ezer', 'simanjuntak', 'narasi', 'video', 'hoax', 'jagung', 'telusur', 'tim', 'jaksa', 'telusur', 'tracing', 'leonard', 'eben', 'ezer', 'pesan', 'singkat', 'minggu', 'leonard', 'terang', 'alat', 'milik', 'jagung', 'temu', 'laku', 'buat', 'sebar', 'video', 'hoax', 'polri', 'turun', 'tangan', 'polisi', 'lidi', 'ya', 'dilidik', 'kadiv', 'humas', 'polri', 'irjen', 'argo', 'yuwono', 'video', 'november', 'video', 'oknum', 'jaksa', 'inisial', 'af', 'tangkap', 'kait', 'korupsi', 'jual', 'tanah', 'kas', 'jawa', 'timur', 'menko', 'polhukam', 'mahfud', 'md', 'sebut', 'sebar', 'video', 'hoax', 'usut', 'delik', 'adu', 'sengaja', 'memviralkan', 'video', 'delik', 'adu', 'usut', 'cuit', 'mahfud', 'akun', 'twitter', 'resmi', 'minggu', 'berangkat', 'mahfud', 'telaah', 'buka', 'revisi', 'pasal', 'karet', 'maktub', 'uu', 'ite', 'telaah', 'revisi', 'uu', 'ite', 'hilang', 'potensi', 'pasal', 'karet', 'beda', 'delik', 'adu', 'delik', 'dalam', 'cuit', 'mahfud', 'md']",hoax
36,"['solo', 'pemuda', 'inisial', 'r', 'warga', 'kabupaten', 'karanganyar', 'jemput', 'anggota', 'polresta', 'solo', 'rumah', 'komentar', 'media', 'sosial', 'kait', 'razia', 'kerja', 'seks', 'komersial', 'psk', 'solo', 'polisi', 'sebut', 'tulis', 'narasi', 'kandung', 'unsur', 'hoax', 'kait', 'inisial', 'r', 'mengupload', 'narasi', 'muat', 'hoax', 'salah', 'akun', 'ig', 'berfollower', 'tim', 'virtual', 'police', 'polresta', 'solo', 'konfirmasi', 'muat', 'narasi', 'ahli', 'bahasa', 'ahli', 'pidana', 'ahli', 'ite', 'hapus', 'postingannya', 'sangkut', 'maaf', 'kapolresta', 'solo', 'kombes', 'ade', 'safri', 'simanjuntak', 'terang', 'wartawan', 'senin', 'r', 'komentar', 'media', 'sosial', 'kait', 'salah', 'unggah', 'polresta', 'solo', 'awas', 'wilayah', 'kestalan', 'drone', 'r', 'singgung', 'jatah', 'terima', 'jajar', 'polresta', 'kait', 'ada', 'kawasan', 'esek', 'esek', 'dapat', 'komentar', 'arah', 'hoax', 'polresta', 'solo', 'langsung', 'tindak', 'jemput', 'rd', 'rumah', 'karanganyar', 'senin', 'jadi', 'ade', 'harap', 'ajar', 'guna', 'medsos', 'bijak', 'bermedsos', 'ade', 'tim', 'virtual', 'police', 'polresta', 'solo', 'tugas', 'edukasi', 'awas', 'guna', 'media', 'sosial', 'hindar', 'langgar', 'uu', 'informasi', 'transaksi', 'elektronik', 'uu', 'ite', 'tim', 'ahli', 'ahli', 'bahasa', 'ahli', 'hukum', 'ahli', 'ite', 'konfirmasi', 'postingan', 'guna', 'media', 'sosial', 'ade', 'tindak', 'unggah', 'arah', 'hoax', 'guna', 'media', 'sosial', 'postingan', 'potensi', 'langgar', 'uu', 'ite', 'virtual', 'police', 'ingat', 'direct', 'message', 'dm', 'hapus', 'postingannya', 'ade', 'dm', 'milik', 'akun', 'media', 'sosial', 'indah', 'tindak', 'postingan', 'hapus', 'tim', 'virtual', 'police', 'pemberitahuan', 'postingan', 'hapus', 'langkah', 'langkah', 'persuasif', 'depan', 'imbuh', 'r', 'aku', 'komentar', 'akun', 'instagram', 'kabar', 'solo', 'surat', 'nyata', 'mapolresta', 'solo', 'r', 'minta', 'maaf', 'kait', 'unggah', 'komentar', 'senin', 'akun', 'instagram', 'kabar', 'solo', 'komentar', 'sesuai', 'fakta', 'r', 'mapolresta', 'solo', 'r', 'minta', 'maaf', 'kait', 'komentar', 'sesuai', 'fakta', 'mohon', 'maaf', 'anggota', 'polresta', 'solo', 'masyarakat', 'minta', 'maaf', 'surat', 'nyata', 'ulang', 'buat', 'r', 'izin', 'pulang', 'rumah']",hoax
37,"['jakarta', 'fredy', 'kusnadi', 'aku', 'lapor', 'eks', 'wamenlu', 'dino', 'patti', 'djalal', 'bareskrim', 'polri', 'kait', 'duga', 'sebar', 'hoax', 'dino', 'instagram', 'kuasa', 'hukum', 'fredy', 'tonin', 'tachta', 'singarimbun', 'alas', 'lapor', 'dino', 'bareskrim', 'lapor', 'dino', 'patti', 'djalal', 'cocok', 'mabes', 'bekas', 'duta', 'bekas', 'wakil', 'menteri', 'negeri', 'bekas', 'juru', 'bicara', 'presiden', 'hormat', 'counter', 'buka', 'lapor', 'ite', 'buat', 'senang', 'itu', 'bukti', 'korban', 'rasa', 'sulit', 'tonin', 'temu', 'bareskrim', 'polri', 'jakarta', 'selatan', 'rabu', 'tonin', 'aku', 'lapor', 'fredy', 'terima', 'nomor', 'lapor', 'polisi', 'lp', 'no', 'lp', 'b', 'ii', 'bareskrim', 'turut', 'lapor', 'fredy', 'tuju', 'direktorat', 'tindak', 'pidana', 'siber', 'dittipidsiber', 'pasal', 'a', 'ayat', 'juncto', 'pasal', 'ayat', 'tonin', 'dino', 'lapor', 'kait', 'postingan', 'instagram', 'unggah', 'postingan', 'dino', 'jelas', 'saksi', 'sherly', 'sangka', 'tangkap', 'ott', 'upaya', 'tipu', 'sertifikat', 'rumah', 'dino', 'minggu', 'ig', 'tampil', 'perempuan', 'orang', 'duduk', 'lantai', 'suruh', 'nang', 'nang', 'duduk', 'propaganda', 'rupa', 'kalimat', 'kalimat', 'fredy', 'beber', 'paksa', 'lapor', 'hukum', 'dosa', 'pidana', 'ya', 'lapor', 'henti', 'ya', 'lapor', 'buru', 'buru', 'ya', 'sambung', 'tonin', 'fredy', 'kait', 'lapor', 'dino', 'patti', 'djalal', 'simak', 'halaman', 'tonin', 'ungkap', 'fredy', 'hadir', 'lapor', 'dino', 'uu', 'ite', 'kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'lapor', 'kait', 'uu', 'ite', 'wakil', 'kapolri', 'lapor', 'rugi', 'korban', 'korban', 'ada', 'takut', 'takut', 'rumah', 'susah', 'perkara', 'hadapin', 'lari', 'panggil', 'polisi', 'imbuh', 'fredy', 'kusnadi', 'dino', 'gaduh', 'gaduh', 'lihat', 'proses', 'nilai', 'kait', 'fredy', 'singkat', 'fredy', 'kusnadi', 'acara', 'tonin', 'tachta', 'singarimbun', 'lapor', 'dino', 'patti', 'djalal', 'bareskrim', 'polri', 'tuduh', 'sebar', 'hoax', 'tonin', 'tachta', 'lapor', 'kait', 'unggah', 'dino', 'patti', 'djalal', 'akun', 'instagram', 'kait', 'nyata', 'sherly', 'tetap', 'sangka', 'mafia', 'tanah', 'buka', 'lapor', 'hoax', 'sebar', 'cemar', 'nama', 'intstagram', 'nya', 'tampil', 'sherly', 'minggu', 'kemarin', 'rekan', 'rekan', 'buka', 'lapor', 'tonin', 'hubung', 'detikcom', 'rabu']",hoax
38,"['jakarta', 'sidik', 'senior', 'komisi', 'berantas', 'korupsi', 'kpk', 'novel', 'baswedan', 'adu', 'bareskrim', 'polri', 'kait', 'cuit', 'twitter', 'tinggal', 'ustadz', 'maaher', 'waketum', 'dpp', 'pemuda', 'ajar', 'mahasiswa', 'mitra', 'kamtibmas', 'ppmk', 'joko', 'priyoski', 'lapor', 'novel', 'duga', 'ujar', 'hoax', 'dpp', 'ppmk', 'lapor', 'saudara', 'novel', 'baswedan', 'laku', 'cuit', 'twitter', 'duga', 'ujar', 'hoax', 'provokasi', 'sangka', 'beliau', 'berita', 'bohong', 'sesuai', 'pasal', 'uu', 'uu', 'ite', 'pasal', 'a', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'ubah', 'uu', 'no', 'joko', 'wartawan', 'bareskrim', 'polri', 'kamis', 'bareskrim', 'joko', 'sebut', 'lapor', 'novel', 'baswedan', 'kpk', 'turut', 'novel', 'wenang', 'komentar', 'bareskrim', 'dewan', 'awas', 'kpk', 'lapor', 'beliau', 'wenang', 'beliau', 'tegak', 'hukum', 'kpk', 'mati', 'ustadz', 'maaher', 'bareskrim', 'panggil', 'saudara', 'novel', 'baswedan', 'klarifikasi', 'cuit', 'desak', 'dewas', 'kpk', 'sanksi', 'novel', 'baswedan', 'ujar', 'lisman', 'hasibuan', 'novel', 'tegak', 'hukum', 'komentar', 'tweet', 'novel', 'tegak', 'hukum', 'kpk', 'nggak', 'komentar', 'tegak', 'hukum', 'kpk', 'mabes', 'polri', 'bilang', 'aparat', 'terlalu', 'lisman', 'etis', 'komentar', 'sudut', 'mabes', 'polri', 'kait', 'jaga', 'salah', 'jabat', 'kpk', 'sambung', 'novel', 'baswedan', 'cuit', 'tinggal', 'ustadz', 'maaher', 'orang', 'sakit', 'paksa', 'tahan', 'innalilahi', 'wainnailaihi', 'rojiun', 'ustadz', 'maaher', 'tinggal', 'rutan', 'polri', 'kasus', 'hina', 'tahan', 'sakit', 'orang', 'sakit', 'paksa', 'tahan', 'aparat', 'ustadz', 'sepele', 'lho', 'cuit', 'novel', 'akun', 'twitter', 'selasa', 'ppmk', 'bareskrim', 'lapor', 'terima', 'polisi']",hoax
39,"['jakarta', 'mahkamah', 'agung', 'ma', 'bebas', 'dosen', 'universitas', 'sumatera', 'utara', 'usu', 'himma', 'dewiyana', 'lubis', 'himma', 'dakwa', 'sebar', 'hoax', 'bom', 'surabaya', 'alih', 'isu', 'ganti', 'presiden', 'himma', 'tulis', 'komentar', 'akun', 'facebook', 'nya', 'handphone', 'tulis', 'komentar', 'rumah', 'medan', 'johor', 'kota', 'medan', 'sumatera', 'utara', 'sumut', 'mei', 'wib', 'tulis', 'status', 'facebook', 'komentar', 'bom', 'surabaya', 'skenario', 'alih', 'sempurna', 'bom', 'surabaya', 'teroris', 'sebab', 'orang', 'tewas', 'alih', 'alih', 'simpati', 'empati', 'korban', 'tuding', 'bom', 'setting', 'alih', 'isu', 'politik', 'himma', 'tangkap', 'polisi', 'sesal', 'kopi', 'status', 'orang', 'sebar', 'salah', 'sesal', 'himma', 'menang', 'tangkap', 'aparat', 'polda', 'sumut', 'himma', 'duduk', 'kursi', 'sakit', 'pn', 'medan', 'himma', 'bukti', 'tulis', 'ujar', 'benci', 'status', 'facebook', 'kait', 'bom', 'surabaya', 'pn', 'medan', 'jatuh', 'hukum', 'coba', 'pidana', 'penjara', 'coba', 'putus', 'bebas', 'juru', 'bicara', 'ma', 'hakim', 'agung', 'andi', 'samsan', 'nganro', 'konfirmasi', 'detikcom', 'kamis', 'duduk', 'ketua', 'majelis', 'prof', 'dr', 'surya', 'jaya', 'anggota', 'sofyan', 'sitompul', 'brigjen', 'tni', 'sugeng', 'sutrisno', 'himma', 'bebas', 'dakwa', 'jaksa', 'alas', 'majelis', 'bebas', 'himma', 'posting', 'an', 'himma', 'arti', 'makna', 'berita', 'informasi', 'timbul', 'benci', 'musuh', 'individu', 'kelompok', 'masyarakat', 'dasar', 'suku', 'agama', 'ras', 'antargolongan', 'kalimat', 'negara', 'demokrasi', 'sah', 'sah', 'hak', 'konstitusional', 'warga', 'masyarakat', 'kalimat', 'sesuai', 'konteks', 'ajang', 'pesta', 'demokrasi', 'pilih', 'pilih', 'presiden', 'wakil', 'presiden', 'timbang', 'majelis']",hoax
40,"['medan', 'ketua', 'fpi', 'camat', 'galang', 'welly', 'putra', 'tangkap', 'polda', 'sumatera', 'utara', 'sumut', 'kali', 'welly', 'tangkap', 'kait', 'duga', 'unggah', 'foto', 'hoax', 'gambar', 'megawati', 'soekarnoputri', 'gendong', 'presiden', 'joko', 'widodo', 'jokowi', 'welly', 'tangkap', 'galang', 'deli', 'serdang', 'sumatera', 'utara', 'kamis', 'polisi', 'bawa', 'welly', 'polda', 'sumut', 'jalan', 'periksa', 'duga', 'langgar', 'pasal', 'kait', 'larang', 'ujar', 'benci', 'laku', 'tangkap', 'diam', 'bukti', 'mem', 'posting', 'foto', 'megawati', 'gendong', 'presiden', 'joko', 'widodo', 'handphone', 'kasubbid', 'penmas', 'polda', 'sumut', 'akbp', 'mp', 'nainggolan', 'nainggolan', 'sebut', 'welly', 'tetap', 'sangka', 'tahan', 'duga', 'unggah', 'foto', 'hoax', 'megawati', 'gendong', 'jokowi', 'senang', 'pimpin', 'jokowi', 'senang', 'pimpin', 'nainggolan', 'welly', 'pulang', 'kabid', 'humas', 'polda', 'sumut', 'kombes', 'tatan', 'dirsan', 'atmaja', 'welly', 'status', 'saksi', 'saksi', 'saksi', 'tatan', 'tangkap', 'tahan', 'baru', 'polisi', 'tangkap', 'tahan', 'welly', 'tangkap', 'tahan', 'polisi', 'kantong', 'terang', 'ahli', 'iya', 'laku', 'tahan', 'rtp', 'dit', 'tahti', 'polda', 'sumut', 'kasubbid', 'penmas', 'polda', 'sumut', 'akbp', 'mp', 'nainggolan', 'kamis', 'sidik', 'alat', 'bukti', 'temu', 'tahan', 'welly', 'hina', 'presiden', 'welly', 'saksi', 'wajib', 'lapor', 'sambung', 'welly', 'duga', 'ujar', 'benci', 'posting', 'an', 'media', 'sosial', 'milik', 'buat', 'duga', 'laku', 'welly', 'jerat', 'langgar', 'uu', 'ite', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'ri', 'no', 'ubah', 'uu', 'ri', 'no', 'informasi', 'transaksi', 'elektronik', 'pasal', 'kuhpidana', 'jo', 'pasal', 'kuhpidana', 'pasal', 'kuhpidana', 'nainggolan']",hoax
41,"['medan', 'ketua', 'fpi', 'camat', 'galang', 'sumatera', 'utara', 'sumut', 'welly', 'tangkap', 'polisi', 'duga', 'unggah', 'foto', 'hoax', 'gambar', 'tum', 'pdip', 'megawati', 'soekarnoputri', 'gendong', 'presiden', 'joko', 'widodo', 'jokowi', 'facebook', 'fakta', 'ungkap', 'welly', 'tangkap', 'rumah', 'galang', 'deli', 'serdang', 'sumatera', 'utara', 'kamis', 'bawa', 'bawa', 'polda', 'sumut', 'jalan', 'periksa', 'duga', 'langgar', 'pasal', 'kait', 'larang', 'ujar', 'benci', 'fakta', 'kait', 'nyata', 'sangka', 'kasubbid', 'penmas', 'polda', 'sumut', 'akbp', 'mp', 'nainggolan', 'welly', 'tetap', 'sangka', 'tetap', 'sangka', 'sangkut', 'periksa', 'ya', 'sangka', 'akbp', 'mp', 'nainggolan', 'konfirmasi', 'jerat', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'nomor', 'ubah', 'uu', 'nomor', 'ite', 'pasal', 'kuhp', 'jo', 'pasal', 'kuhp', 'pasal', 'kuhp', 'laku', 'tangkap', 'diam', 'bukti', 'mem', 'posting', 'foto', 'megawati', 'gendong', 'presiden', 'joko', 'widodo', 'handphone', 'nainggolan', 'motif', 'duga', 'senang', 'pimpin', 'welly', 'duga', 'unggah', 'foto', 'hoax', 'gambar', 'megawati', 'gendong', 'jokowi', 'facebook', 'senang', 'pimpin', 'jokowi', 'polisi', 'sita', 'barang', 'bukti', 'unit', 'ponsel', 'senang', 'pimpin', 'nainggolan', 'tahan', 'welly', 'tahan', 'polda', 'sumut', 'polisi', 'borgol', 'tangan', 'welly', 'ya', 'aman', 'akbp', 'mp', 'nainggolan', 'konfirmasi', 'tahan', 'welly', 'jumat', 'nyata', 'saksi', 'polisi', 'lurus', 'status', 'hukum', 'welly', 'ketua', 'fpi', 'camat', 'galang', 'status', 'saksi', 'saksi', 'saksi', 'kabid', 'humas', 'polda', 'sumut', 'kombes', 'tatan', 'dirsan', 'atmaja', 'konfirmasi', 'jumat', 'sore', 'polisi', 'lidi', 'kait', 'lidi', 'pulang', 'saksi', 'kombes', 'tatan', 'welly', 'pulang', 'sebut', 'welly', 'lapor', 'kantor', 'polisi', 'kait', 'iya', 'tatan', 'konfirmasi', 'welly', 'pulang']",hoax
42,"['medan', 'polisi', 'ungkap', 'motif', 'ketua', 'fpi', 'camat', 'galang', 'welly', 'unggah', 'foto', 'hoax', 'gambar', 'tum', 'pdip', 'megawati', 'soekarnoputri', 'gendong', 'presiden', 'joko', 'widodo', 'jokowi', 'facebook', 'polisi', 'duga', 'welly', 'senang', 'pimpin', 'jokowi', 'senang', 'pimpin', 'kasubbid', 'penmas', 'polda', 'sumut', 'akbp', 'mp', 'nainggolan', 'konfirmasi', 'duga', 'motif', 'welly', 'jumat', 'welly', 'tahan', 'polda', 'sumut', 'polisi', 'jerat', 'welly', 'pasal', 'kait', 'duga', 'ujar', 'benci', 'sangka', 'kena', 'pasal', 'ayat', 'juncto', 'pasal', 'ayat', 'uu', 'nomor', 'ubah', 'uu', 'nomor', 'ite', 'pasal', 'kuhp', 'juncto', 'pasal', 'kuhp', 'pasal', 'kuhp', 'nainggolan', 'tangkap', 'polisi', 'lidi', 'kait', 'akun', 'facebook', 'nama', 'welly', 'foto', 'hoax', 'gambar', 'megawati', 'gendong', 'jokowi', 'foto', 'profil', 'selidik', 'akun', 'milik', 'welly', 'putra', 'laku', 'tangkap', 'diam', 'bukti', 'mem', 'posting', 'foto', 'megawati', 'gendong', 'presiden', 'joko', 'widodo', 'handphone', 'nainggolan']",hoax
43,"['jakarta', 'syahrini', 'hadir', 'sidang', 'hoax', 'video', 'syur', 'timpa', 'situ', 'sosok', 'laku', 'sebar', 'video', 'ms', 'sidang', 'syahrini', 'sebut', 'dakwa', 'ms', 'ancam', 'hukum', 'berat', 'sang', 'nyanyi', 'ganjar', 'timpal', 'syahrini', 'fitnah', 'habis', 'habis', 'ms', 'ganggu', 'hoax', 'video', 'syur', 'edar', 'media', 'sosial', 'ancam', 'hukum', 'penjara', 'memposting', 'hina', 'fitnah', 'tubi', 'tubi', 'babi', 'buta', 'meggubris', 'respons', 'syahrini', 'temu', 'adil', 'negeri', 'jakarta', 'selatan', 'rabu', 'syahrini', 'harap', 'ms', 'langsung', 'vonis', 'berat', 'dakwa', 'hoax', 'video', 'syur', 'aku', 'salah', 'sesi', 'sidang', 'virtual', 'langsung', 'dakwa', 'sidang', 'proses', 'hukum', 'mudah', 'mudah', 'langsung', 'vonis', 'ya', 'syahrini', 'media', 'sosial', 'heboh', 'video', 'syur', 'duga', 'syahrini', 'kesal', 'istri', 'reino', 'barack', 'lapor', 'polda', 'metro', 'jaya', 'mei', 'lapor', 'ms', 'kena', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'ri', 'nomor', 'ite', 'pasal', 'ayat', 'uu', 'ri', 'nomor', 'pornografi', 'pasal', 'kuhp', 'kuhp', 'adil', 'syahrini', 'perhati', 'aman', 'protokol', 'sehat', 'ketat', 'pandemi', 'virus', 'covid', 'indonesia', 'syahrini', 'duduk', 'adik', 'aisyahrani', 'semprot', 'disinfektan', 'awak', 'media', 'jaga', 'jarak', 'tolong', 'jaga', 'jarak', 'ya', 'mas', 'syahrini', 'pelan', 'wartawan']",hoax
